time_s,input_rad,output_rad,ring_contacts,cam_contacts,max_penetration_mm,min_volume_ratio,max_volume_ratio,max_contact_penalty_N,center_drift_mm
3.133333333333384,2.383339991757674,-0.08015169948339462,4,91,0.00021640880731865764,0.9942302703857422,1.005735993385315,0.021640880033373833,3.1577942536387127e-06
3.166666666666719,2.416672493942005,-0.08134376257658005,4,42,0.00012496457202360034,0.9943791627883911,1.005746841430664,0.012496457435190678,2.0813920400541974e-06
3.200000000000054,2.4500050998759066,-0.08252992480993271,2,31,4.8770743887871504e-05,0.9943771958351135,1.005707859992981,0.004877074621617794,1.4450027947532362e-06
3.233333333333389,2.483337796608666,-0.08366631716489792,4,67,0.00014522811397910118,0.9943765997886658,1.005706787109375,0.014522811397910118,4.526217708189506e-06
3.266666666666724,2.5166705728061616,-0.0848223939538002,4,72,0.00015655677998438478,0.9942137598991394,1.0056352615356445,0.015655677765607834,3.0493581562041072e-06
3.300000000000059,2.550003418549075,-0.08597598969936371,2,34,3.7742211134172976e-05,0.9943286180496216,1.0056498050689697,0.0037742210552096367,1.6908320503716823e-06
3.333333333333394,2.583336325156283,-0.08708377927541733,4,73,0.00011935480870306492,0.9941895008087158,1.0057238340377808,0.011935480870306492,3.684724561026087e-06
3.366666666666729,2.6166692850302966,-0.08821265399456024,4,87,0.00018510945665184408,0.9940473437309265,1.0057603120803833,0.01851094514131546,5.269408575259149e-06
3.400000000000064,2.650002291521998,-0.08937085419893265,6,37,9.043833415489644e-05,0.9941065907478333,1.0058064460754395,0.009043833240866661,5.648919795930851e-06
3.433333333333399,2.6833353388122556,-0.09050412476062775,4,31,0.00010138137440662831,0.9941115975379944,1.0058300495147705,0.010138137266039848,4.028736839245539e-06
3.466666666666734,2.716668421808321,-0.09165896475315094,4,70,0.00013942735677119344,0.9941877126693726,1.0058379173278809,0.013942735269665718,1.3229291653260589e-06
3.500000000000069,2.750001536053157,-0.09283827245235443,6,85,0.00010205621947534382,0.9941961765289307,1.0057841539382935,0.01020562183111906,5.2309196689748205e-06
3.533333333333404,2.783334677646083,-0.0939907506108284,2,33,0.00014477518561761826,0.9942969083786011,1.005734920501709,0.014477518387138844,3.738850637091673e-06
3.566666666666739,2.8166678431733283,-0.09513832628726959,4,43,0.0001478711055824533,0.9944322109222412,1.0057579278945923,0.01478711050003767,2.5580936835467583e-06
3.600000000000074,2.8500010296472507,-0.09631416201591492,4,103,7.72870407672599e-05,0.9943006634712219,1.0056167840957642,0.007728704251348972,4.204374363325769e-06
3.633333333333409,2.883334234453146,-0.09743740409612656,4,78,0.00014773650036659092,0.9943521022796631,1.0055267810821533,0.014773650094866753,8.206490747397766e-06
3.666666666666744,2.916667455302695,-0.09855735301971436,4,34,0.00011648080544546247,0.9941801428794861,1.0055980682373047,0.011648080311715603,6.991443115111906e-06
3.700000000000079,2.950000690193222,-0.09972481429576874,4,81,9.271025191992521e-05,0.9942405819892883,1.0057744979858398,0.009271025657653809,3.075434960919665e-06
3.7333333333334138,2.9833339373720373,-0.1008567065000534,6,96,8.604365575592965e-05,0.9941863417625427,1.0057506561279297,0.008604365400969982,1.7588805576451705e-06
3.7666666666667488,3.016667195305236,-0.10199299454689026,4,37,0.00015427394828293473,0.9940171837806702,1.0056688785552979,0.015427394770085812,5.663870979333296e-06
3.8000000000000838,3.050000462650383,-0.10318208485841751,4,58,8.212919055949897e-05,0.9941810369491577,1.0058212280273438,0.008212919346988201,8.908869858714752e-06
3.8333333333334187,3.083333738232617,-0.10434645414352417,4,64,6.673690222669393e-05,0.9942092895507812,1.0058897733688354,0.0066736903972923756,5.645953024213668e-06
3.8666666666667537,3.1166670210237286,-0.10548566281795502,4,91,0.00017915044736582786,0.9940374493598938,1.0056812763214111,0.017915043979883194,2.4572527763666585e-06
3.9000000000000887,3.1500003101238585,-0.10665801167488098,4,44,9.724135452415794e-05,0.9942302703857422,1.0058478116989136,0.009724135510623455,2.608716386021115e-06
3.9333333333334237,3.183333604745473,-0.107810378074646,2,34,6.814843800384551e-05,0.9942722916603088,1.0058531761169434,0.006814843975007534,2.4032540295593208e-06
3.9666666666667587,3.2166669041993425,-0.10893381386995316,4,69,0.00017683487385511398,0.9943761229515076,1.0057951211929321,0.0176834873855114,5.1921319936809596e-06
4.000000000000093,3.250000207882273,-0.11007289588451385,4,63,0.00015487421478610486,0.9942349195480347,1.0056298971176147,0.015487421303987503,5.808966307085939e-06
4.033333333333425,3.283333515266362,-0.11121387034654617,6,27,2.5362169253639877e-05,0.9943571090698242,1.0056220293045044,0.0025362169835716486,2.365142563576228e-06
4.066666666666756,3.316666825889609,-0.11232659965753555,4,73,0.00012664713722188026,0.9942883849143982,1.0056979656219482,0.012664713896811008,2.236448153780657e-06
4.100000000000088,3.3500001393476797,-0.113467738032341,4,78,0.00018529135559219867,0.9941828846931458,1.0056694746017456,0.01852913573384285,3.866418410325423e-06
4.133333333333419,3.383333455286714,-0.11464530974626541,6,37,0.00010196708899457008,0.9941712021827698,1.0056604146957397,0.01019670907407999,5.693977414011897e-07
4.1666666666667505,3.4166667733970204,-0.11580243706703186,4,41,8.57598934089765e-05,0.9941427111625671,1.005717396736145,0.008575988933444023,1.2038969998684479e-06
4.200000000000082,3.4500000934075663,-0.11698149889707565,4,69,0.00012824057193938643,0.9941465854644775,1.0058377981185913,0.01282405760139227,1.5042021459521493e-06
